                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     220                                     1474                  1.9896708045920310E+009                  7.7005181531465379E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999942715201E-001                  9.9999999852920340E-001                  9.9999999999621236E-001                  9.9999999964309794E-001                  9.9999999942715201E-001                  9.9999999852920340E-001                  9.9999999999621236E-001                  9.9999999964309794E-001                  3.6176302022395523E-001                  2.3001863411949608E+000                  3.6176302022395496E-001                 -4.0789531427002885E+001                 -1.4875408524143378E+001                  3.6176302022395523E-001                  2.3001863411949608E+000                  3.6165826464444278E-001                 -3.2558965040815848E+000                 -4.0789531427002885E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8684883909449836E+000                  3.6184087557852013E-001                 -3.3403183236210825E-002                  4.5048739937755542E+000                  0.0000000000000000E+000                  1.7486175271392337E+001                  2.2154106885975686E+000                  7.2322360946221815E+000                  7.6804462198883827E-001                  7.2366851160622303E-001                  1.7079931275611790E+000                  4.4733504118000250E-001                  5.5255730850327900E-001                  1.5057991556894337E-007                  3.7757944152787932E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.2136912668400976E-001                  2.7792812606329553E-001                                        0                                        5 
                                     225                                     1483                  2.2379721320923948E+009                  7.6943425224117155E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938027739E-001                  9.9999999856071076E-001                  9.9999999999677491E-001                  9.9999999979033938E-001                  9.9999999938027739E-001                  9.9999999856071076E-001                  9.9999999999677491E-001                  9.9999999979033938E-001                  3.8073762604189693E-001                  2.4029106708843724E+000                  3.8073762604189704E-001                 -4.0204372539977037E+001                 -9.8999999999999986E+001                  3.8073762604189693E-001                  2.4029106708843724E+000                  3.8058763731105394E-001                 -3.0810630471866354E+000                 -4.0204372539977037E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8711062590423349E+000                  3.8081534134410600E-001                 -2.9151686548119532E-002                  4.4963710003993720E+000                  0.0000000000000000E+000                  1.7512617696699913E+001                  2.2539876482438252E+000                  7.2411605564751786E+000                  8.0652322144389776E-001                  6.9856150852572907E-001                  1.8254091717459251E+000                  3.9712161871952251E-001                  6.0277306197899816E-001                  1.7531265224652297E-007                  3.3151611397148039E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.1569680426570148E-001                  2.8358707611553435E-001                                        0                                        5 
                                     230                                     1494                  2.5320068640540280E+009                  7.7368083638959835E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999934277795E-001                  9.9999999855395860E-001                  9.9999999999677480E-001                  9.9999999986141375E-001                  9.9999999934277795E-001                  9.9999999855395860E-001                  9.9999999999677480E-001                  9.9999999986141375E-001                  4.0468800185681547E-001                  2.5391479205239760E+000                  4.0468800185681564E-001                 -3.9483850471824695E+001                 -9.8999999999999986E+001                  4.0468800185681547E-001                  2.5391479205239760E+000                  4.0444832420279386E-001                 -2.8535885976178363E+000                 -3.9483850471824695E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8743334914428114E+000                  4.0476863043191602E-001                 -2.3629506805167788E-002                  4.4853266409134687E+000                  0.0000000000000000E+000                  1.7547806545974577E+001                  2.3040932476116751E+000                  7.2522479004050924E+000                  8.5664981624818703E-001                  6.6911173658829259E-001                  1.9855128434999103E+000                  3.3822262144011223E-001                  6.6167457180330691E-001                  2.1350929830954309E-007                  2.6220472181563644E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.0862829838358521E-001                  2.9064442878246438E-001                                        0                                        5 
                                     235                                     1504                  2.8227939435194330E+009                  7.8687792289138532E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999934277739E-001                  9.9999999853266375E-001                  9.9999999999733735E-001                  9.9999999989515154E-001                  9.9999999934277739E-001                  9.9999999853266375E-001                  9.9999999999733735E-001                  9.9999999989515154E-001                  4.3033991053247189E-001                  2.6936422199458527E+000                  4.3033991053247167E-001                 -3.8750053534524390E+001                 -1.4875408524143378E+001                  4.3033991053247189E-001                  2.6936422199458527E+000                  4.2994217162674320E-001                 -2.6080451804849174E+000                 -3.8750053534524390E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8777341813240533E+000                  4.3042789784246394E-001                 -1.7601252862378479E-002                  4.4732701330278895E+000                  0.0000000000000000E+000                  1.7587921844126949E+001                  2.3575119037841632E+000                  7.2634446775192218E+000                  9.0783971281536047E-001                  6.4131689039858242E-001                  2.1647065420900549E+000                  2.8263330617869131E-001                  7.1726600408511931E-001                  2.5896917148006985E-007                  1.8395754200814359E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.0121920105532942E-001                  2.9804717441427725E-001                                        0                                        5 
                                     240                                     1510                  3.1515591190177898E+009                  7.9142693703459051E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999932168349E-001                  9.9999999849845378E-001                  9.9999999999733735E-001                  9.9999999991718247E-001                  9.9999999932168349E-001                  9.9999999849845378E-001                  9.9999999999733735E-001                  9.9999999991718247E-001                  4.6233798794123271E-001                  2.8995993113849736E+000                  4.6233798794123265E-001                 -3.7902401101690778E+001                 -1.5352529778863040E+001                  4.6233798794123271E-001                  2.8995993113849736E+000                  4.6160366692832833E-001                 -2.3099274762270081E+000                 -3.7902401101690778E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8819621118698047E+000                  4.6243812701627607E-001                 -1.0051999366974087E-002                  4.4581716260370809E+000                  0.0000000000000000E+000                  1.7641555705814053E+001                  2.4257028607056217E+000                  7.2763722823682047E+000                  9.6887024598548466E-001                  6.1285940832120367E-001                  2.3850948182891507E+000                  2.2571859653086940E-001                  7.7418250962933488E-001                  3.1206185371558598E-007                  1.0207539753590956E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.9224817821811990E-001                  3.0701691129260006E-001                                        0                                        5 
                                     245                                     1522                  3.5225937115060420E+009                  7.9687649008195525E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999929824579E-001                  9.9999999844981191E-001                  9.9999999999789990E-001                  9.9999999993098077E-001                  9.9999999929824579E-001                  9.9999999844981191E-001                  9.9999999999789990E-001                  9.9999999993098077E-001                  5.0326206601383361E-001                  3.1861195396402771E+000                  5.0326206601383316E-001                 -3.6879068634005876E+001                 -1.4574378528479397E+001                  5.0326206601383361E-001                  3.1861195396402771E+000                  5.0170780130477910E-001                 -1.9437741597918243E+000                 -3.6879068634005876E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8872823815936131E+000                  5.0337742953014386E-001                 -2.2288755765630276E-004                  4.4385134024184456E+000                  0.0000000000000000E+000                  1.7715990571030172E+001                  2.5132563873477847E+000                  7.2924151915354329E+000                  1.0385027698618652E+000                  5.8517721834635628E-001                  2.6472709079416328E+000                  1.7035435625062118E-001                  8.2954790612081286E-001                  3.6263370180644063E-007                  4.3773457440551413E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.8120374800617389E-001                  3.1806744497508083E-001                                        0                                        5 
                                     250                                     1526                  3.9787221097383566E+009                  7.9793267726908450E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926308958E-001                  9.9999999836480236E-001                  9.9999999999864997E-001                  9.9999999994031352E-001                  9.9999999926308958E-001                  9.9999999836480236E-001                  9.9999999999864997E-001                  9.9999999994031352E-001                  5.6267659772322343E-001                  3.6532264867411555E+000                  5.6267659772322354E-001                 -3.5445535388134829E+001                 -9.8999999999999986E+001                  5.6267659772322343E-001                  3.6532264867411555E+000                  5.5836143436530938E-001                 -1.4422662674492261E+000                 -3.5445535388134829E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8946389718937326E+000                  5.6281074760474525E-001                  1.4780590879404429E-002                  4.4085064455443241E+000                  0.0000000000000000E+000                  1.7832974814213035E+001                  2.6376303783612358E+000                  7.3162744760266634E+000                  1.1206816981332457E+000                  5.5693289874609020E-001                  2.9816823703508324E+000                  1.1386577920272917E-001                  8.8603692992908079E-001                  4.0991533153031019E-007                  2.3579682888753246E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.6587998307411911E-001                  3.3340940496000765E-001                                        0                                        5 
                                     255                                     1545                  4.4971845155388575E+009                  8.0167529326313112E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999920449512E-001                  9.9999999820350494E-001                  9.9999999999902500E-001                  9.9999999994375233E-001                  9.9999999920449512E-001                  9.9999999820350494E-001                  9.9999999999902500E-001                  9.9999999994375233E-001                  6.4622310771947311E-001                  4.4281579926928982E+000                  6.4622310771947311E-001                 -3.3303043517697255E+001                 -9.8999999999999986E+001                  6.4622310771947311E-001                  4.4281579926928982E+000                  6.2897405300951748E-001                 -7.6339188631248356E-001                 -3.3303043517697255E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5347810459238331E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9035974214268330E+000                  6.4636524679792662E-001                  3.8640941409794342E-002                  4.3607857444835441E+000                  0.0000000000000000E+000                  1.8009464939834430E+001                  2.8076828871829180E+000                  7.3564029148467647E+000                  1.2197403941473441E+000                  5.2794591280910452E-001                  3.4258228434528539E+000                  5.5891824141533361E-002                  9.4401100049885445E-001                  4.8051906583623742E-007                  1.9315445965923878E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.4517449162730056E-001                  3.5414721501237412E-001                                        0                                        5 
                                     260                                     1552                  4.7815085448929949E+009                  7.5396274781007619E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999911074455E-001                  9.9999999799562689E-001                  1.0000000000000000E+000                  9.9999999994137756E-001                  9.9999999911074455E-001                  9.9999999799562689E-001                  1.0000000000000000E+000                  9.9999999994137756E-001                  6.9942354514849325E-001                  5.0052243090101038E+000                  6.9942354514849314E-001                 -3.1672419053211684E+001                 -1.4750469787535078E+001                  6.9942354514849325E-001                  5.0052243090101038E+000                  6.5819558389705146E-001                 -3.4361982453293571E-001                 -3.1672419053211684E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3726375522304120E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9077986312956026E+000                  6.9954655439289359E-001                  5.6829175469739535E-002                  4.3244092763636539E+000                  0.0000000000000000E+000                  1.8127021695084114E+001                  2.9145148807582735E+000                  7.3896711070642045E+000                  1.2906261029446042E+000                  5.0993436937920456E-001                  3.7752464355987123E+000                  1.9868738680041326E-002                  9.8003413009603624E-001                  5.4409340011201746E-007                  1.6967842353671525E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.3189596440251450E-001                  3.6744443861477233E-001                                        0                                        5 
                                     265                                     1556                  4.8849824509292212E+009                  7.1962507499413411E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215098E-001                  9.9999999788603289E-001                  1.0000000000000000E+000                  9.9999999993924182E-001                  9.9999999905215098E-001                  9.9999999788603289E-001                  1.0000000000000000E+000                  9.9999999993924182E-001                  7.2067094742428051E-001                  5.2561886901641248E+000                  7.2067094742428051E-001                 -3.1079731335840400E+001                 -9.8999999999999986E+001                  7.2067094742428051E-001                  5.2561886901641248E+000                  6.6652928211241358E-001                 -2.1037138919815704E-001                 -3.1079731335840400E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0526261179578388E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9090123262467036E+000                  7.2079571724469516E-001                  6.5026366993436585E-002                  4.3080148933162601E+000                  0.0000000000000000E+000                  1.8178587075118461E+001                  2.9628891897478407E+000                  7.3991528959186850E+000                  1.3135216418007143E+000                  5.0453213686363640E-001                  3.8943839276233159E+000                  9.0642737145091665E-003                  9.9083860621275166E-001                  5.6356977178526945E-007                  1.6351177744060567E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.2666034667658177E-001                  3.7268622963343817E-001                                        0                                        5 
                                     270                                     1568                  4.9491774465951071E+009                  7.0611494816794007E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902871350E-001                  9.9999999780867721E-001                  1.0000000000000000E+000                  9.9999999993759470E-001                  9.9999999902871350E-001                  9.9999999780867721E-001                  1.0000000000000000E+000                  9.9999999993759470E-001                  7.3492645488463715E-001                  5.4315834315911697E+000                  7.3492645488463726E-001                 -3.0754691247316341E+001                 -9.8999999999999986E+001                  7.3492645488463715E-001                  5.4315834315911697E+000                  6.7234990663786987E-001                 -1.3735890365657979E-001                 -3.0754691247316341E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.6180014395828833E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9096656733189867E+000                  7.3505382010562137E-001                  7.0848724279334682E-002                  4.2963701787444633E+000                  0.0000000000000000E+000                  1.8216016129983846E+001                  2.9985977252159173E+000                  7.4026788153753982E+000                  1.3229848771457280E+000                  5.0235388746422649E-001                  3.9445763146339758E+000                  4.7077749253143439E-003                  9.9519510919005427E-001                  5.7129784531603197E-007                  1.6121480151965860E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.2327790914813730E-001                  3.7607234149997909E-001                                        0                                        5 
                                     275                                     1577                  5.0006726753254862E+009                  6.9835775522913659E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999900527603E-001                  9.9999999773807557E-001                  1.0000000000000000E+000                  9.9999999993599897E-001                  9.9999999900527603E-001                  9.9999999773807557E-001                  1.0000000000000000E+000                  9.9999999993599897E-001                  7.4705480147208259E-001                  5.5854066977413499E+000                  7.4705480147208292E-001                 -3.0513365112923562E+001                 -9.8999999999999986E+001                  7.4705480147208259E-001                  5.5854066977413499E+000                  6.7737829209623890E-001                 -8.2015702820357764E-002                 -3.0513365112923562E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.9923495140250657E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9101050348597393E+000                  7.4718202212042339E-001                  7.6034102205229742E-002                  4.2859994228926732E+000                  0.0000000000000000E+000                  1.8249880670821980E+001                  3.0307429242712094E+000                  7.4046022878005768E+000                  1.3277863539788355E+000                  5.0126055601610187E-001                  3.9702602926197628E+000                  2.5211120313483864E-003                  9.9738177439969311E-001                  5.7581765367563312E-007                  1.5997038446175394E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.2047945559189266E-001                  3.7887362535270847E-001                                        0                                        5 
                                     280                                     1588                  5.0450124916778669E+009                  6.9250408878051308E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999898183856E-001                  9.9999999766749192E-001                  1.0000000000000000E+000                  9.9999999993436350E-001                  9.9999999898183856E-001                  9.9999999766749192E-001                  1.0000000000000000E+000                  9.9999999993436350E-001                  7.5802129628460169E-001                  5.7282411959135366E+000                  7.5802129628460135E-001                 -3.0313339400479848E+001                 -1.4352529778863040E+001                  7.5802129628460169E-001                  5.7282411959135366E+000                  6.8183001217476191E-001                 -3.5396558225587779E-002                 -3.0313339400479848E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5416957184009213E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9103977491928990E+000                  7.5814654062497555E-001                  8.0930932791186322E-002                  4.2762057617207603E+000                  0.0000000000000000E+000                  1.8281732683452415E+001                  3.0607257605900098E+000                  7.4058913850635824E+000                  1.3303398594132629E+000                  5.0068231873621949E-001                  3.9839796334628610E+000                  1.3646374721970466E-003                  9.9853825048536649E-001                  5.7904984769615400E-007                  1.5918159700521286E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.1800333556769482E-001                  3.8135205411312201E-001                                        0                                        5 
                                     285                                     1595                  5.0842404014815874E+009                  6.8746818216551207E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999893496361E-001                  9.9999999759600966E-001                  1.0000000000000000E+000                  9.9999999993266075E-001                  9.9999999893496361E-001                  9.9999999759600966E-001                  1.0000000000000000E+000                  9.9999999993266075E-001                  7.6815146997643735E-001                  5.8634262904647612E+000                  7.6815146997643702E-001                 -3.0138219833148678E+001                 -1.4352529778863040E+001                  7.6815146997643735E-001                  5.8634262904647612E+000                  6.8576381257279773E-001                  5.6865107025753049E-003                 -3.0138219833148678E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.9164233432755869E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9105707314742642E+000                  7.6827357937626706E-001                  8.5648487604101944E-002                  4.2667706520949293E+000                  0.0000000000000000E+000                  1.8312104869330483E+001                  3.0890682116901358E+000                  7.4069225213052317E+000                  1.3317183998222470E+000                  5.0037107211405452E-001                  3.9914036409438292E+000                  7.4214422803956892E-004                  9.9916074486434325E-001                  5.8174651355965154E-007                  1.5863371064335867E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.1575733713612502E-001                  3.8359995628721716E-001                                        0                                        5 
                                     290                                     1604                  5.1193801195340252E+009                  6.8283183947899779E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999891152613E-001                  9.9999999752341673E-001                  1.0000000000000000E+000                  9.9999999993088939E-001                  9.9999999891152613E-001                  9.9999999752341673E-001                  1.0000000000000000E+000                  9.9999999993088939E-001                  7.7759582522948412E-001                  5.9923314226880073E+000                  7.7759582522948423E-001                 -2.9980571831393235E+001                 -9.8999999999999986E+001                  7.7759582522948412E-001                  5.9923314226880073E+000                  6.8922511688402743E-001                  4.2683477836981558E-002                 -2.9980571831393235E+001                  2.5289233248966174E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9210871040770469E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.2617024431094265E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9106399991870187E+000                  7.7771402384716681E-001                  9.0230174414043421E-002                  4.2576072784750458E+000                  0.0000000000000000E+000                  1.8341229756555570E+001                  3.1160359155095745E+000                  7.4078489933248068E+000                  1.3324671666961878E+000                  5.0020228552740309E-001                  3.9954412028469743E+000                  4.0457105478598120E-004                  9.9949831894434871E-001                  5.8421568872132511E-007                  1.5823765110882364E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.1369819472406517E-001                  3.8566065979813757E-001                                        0                                        5 
                                     295                                     1611                  5.1510648025623817E+009                  6.7841849905452305E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888808866E-001                  9.9999999744943224E-001                  1.0000000000000000E+000                  9.9999999992905075E-001                  9.9999999888808866E-001                  9.9999999744943224E-001                  1.0000000000000000E+000                  9.9999999992905075E-001                  7.8643806356605328E-001                  6.1155857997521483E+000                  7.8643806356605317E-001                 -2.9836185939637961E+001                 -1.5051499783199059E+001                  7.8643806356605328E-001                  6.1155857997521483E+000                  6.9225211178900881E-001                  7.6397666250111781E-002                 -2.9836185939637961E+001                  2.3447563244357788E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1030833995196291E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.6463270990521711E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9106178725388898E+000                  7.8655162462257899E-001                  9.4693228098007107E-002                  4.2486811711071191E+000                  0.0000000000000000E+000                  1.8369223756365706E+001                  3.1417760116377691E+000                  7.4087411915042338E+000                  1.3328750321392950E+000                  5.0011042449742293E-001                  3.9976420537525184E+000                  2.2084899483977704E-004                  9.9968204176064668E-001                  5.8659918628000488E-007                  1.5795040372208943E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.1180077786016707E-001                  3.8755933885244637E-001                                        0                                        5 
                                     300                                     1609                  5.1797474991498404E+009                  6.7415045768014412E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999884121393E-001                  9.9999999737396505E-001                  1.0000000000000000E+000                  9.9999999992714361E-001                  9.9999999884121393E-001                  9.9999999737396505E-001                  1.0000000000000000E+000                  9.9999999992714361E-001                  7.9473346019984004E-001                  6.2335214779155379E+000                  7.9473346019984004E-001                 -2.9702390120405543E+001                 -9.8999999999999986E+001                  7.9473346019984004E-001                  6.2335214779155379E+000                  6.9487985088932491E-001                  1.0734229422620728E-001                 -2.9702390120405543E+001                  2.1990717586520885E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2380968907565856E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.9292659823887159E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9105149890720328E+000                  7.9484210659032595E-001                  9.9044236015593368E-002                  4.2399791552719464E+000                  0.0000000000000000E+000                  1.8396155675713025E+001                  3.1663814293686845E+000                  7.4096317895617103E+000                  1.3330975394983651E+000                  5.0006033420413676E-001                  3.9988431620589422E+000                  1.2066840827203493E-004                  9.9978222299728092E-001                  5.8896300771814455E-007                  1.5774553655344572E-006                  1.7234416803928900E-005                  4.6902638225742491E-005                  6.1004779280771537E-001                  3.8931332291285425E-001                                        0                                        5 
