                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     220                                     1402                  3.9666641040338130E+009                  7.8907189289997586E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995777611E-001                  9.8958450107464946E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995777611E-001                  9.8958450107464946E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9849468696664769E-002                  1.2298424198505300E+000                  8.9849468696664603E-002                 -4.0940158010874214E+001                 -1.5352529778863040E+001                  8.9849468696664769E-002                  1.2298424198505300E+000                  6.5285330162516780E-002                 -1.1698574848808954E+000                 -4.0940158010874214E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7676356031168656E+000                  8.9851564809942844E-002                  3.2307737035738214E-002                  4.3734521532316561E+000                  0.0000000000000000E+000                  1.7409991348205356E+001                  2.2327611538596788E+000                  7.2259885029244604E+000                  9.3628801374688486E-001                  6.3141838011572715E-001                  2.2659086701901821E+000                  2.6283579100694116E-001                  7.0663021814183791E-001                  4.3358284380816144E-005                  1.1483501209258317E-002                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.2994303711481947E-001                  3.3919097311653157E-001                                        0                                        5 
                                     225                                     1401                  4.3345576502671204E+009                  7.8499565752744100E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995590116E-001                  9.8972938753883521E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995590116E-001                  9.8972938753883521E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0423626882227681E-001                  1.2712655225134708E+000                  1.0423626882227659E-001                 -4.0332798167490836E+001                 -1.5176438519807359E+001                  1.0423626882227681E-001                  1.2712655225134708E+000                  7.0207942681833793E-002                 -1.0186105319097318E+000                 -4.0332798167490836E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7677469478659140E+000                  1.0421363296402024E-001                  3.9266081614678476E-002                  4.3595354640737760E+000                  0.0000000000000000E+000                  1.7433234171610831E+001                  2.2726945016990951E+000                  7.2363441322152546E+000                  9.9642490981506660E-001                  6.0524690727020303E-001                  2.4869630893399113E+000                  2.1049329505589220E-001                  7.5909314640711401E-001                  4.9098707836796748E-005                  1.0538490353360420E-002                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.2545938238005649E-001                  3.4365721321519316E-001                                        0                                        5 
                                     230                                     1412                  4.6685415165033073E+009                  7.8083437359294754E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995402611E-001                  9.8973584062812603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995402611E-001                  9.8973584062812603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1698291180574864E-001                  1.3091304116037492E+000                  1.1698291180574900E-001                 -3.9732115301427243E+001                 -9.8999999999999986E+001                  1.1698291180574864E-001                  1.3091304116037492E+000                  7.0378968780140938E-002                 -8.7547235135252144E-001                 -3.9732115301427243E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7676414942969476E+000                  1.1693190706598157E-001                  4.5836125803592989E-002                  4.3463953756959466E+000                  0.0000000000000000E+000                  1.7454901392031907E+001                  2.3129265160688632E+000                  7.2465839277126323E+000                  1.0648737296019946E+000                  5.7912989633127809E-001                  2.7551622461035135E+000                  1.5825955959297400E-001                  8.1146199924425944E-001                  5.5718363003915200E-005                  9.4732515247991696E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.2125482481101524E-001                  3.4784675359083989E-001                                        0                                        5 
                                     235                                     1416                  4.9757153087426109E+009                  7.7780800277491133E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995027611E-001                  9.8961650725332151E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995027611E-001                  9.8961650725332151E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2843139683240784E-001                  1.3440994297303992E+000                  1.2843139683240770E-001                 -3.9145273760222793E+001                 -1.5352529778863040E+001                  1.2843139683240784E-001                  1.3440994297303992E+000                  6.5985374003579400E-002                 -7.4469708417171454E-001                 -3.9145273760222793E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7673540931901575E+000                  1.2835630600159384E-001                  5.2123127484979305E-002                  4.3338213723331744E+000                  0.0000000000000000E+000                  1.7476489547227416E+001                  2.3536842127334441E+000                  7.2565116132741867E+000                  1.1400445472715952E+000                  5.5352863057555857E-001                  3.0808351965836902E+000                  1.0705717989151957E-001                  8.6280122733048137E-001                  6.2786592741702229E-005                  8.3915321925941925E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.1727289164486110E-001                  3.5181521381907033E-001                                        0                                        5 
                                     240                                     1422                  5.3278515173515425E+009                  7.7997285679821200E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994840105E-001                  9.8938285964440720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994840105E-001                  9.8938285964440720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4208285027142506E-001                  1.3870204052397075E+000                  1.4208285027142514E-001                 -3.8493111949814725E+001                 -9.8999999999999986E+001                  1.4208285027142506E-001                  1.3870204052397075E+000                  5.7813677322110270E-002                 -6.1148622400768626E-001                 -3.8493111949814725E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9781394632533422E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7669076665667642E+000                  1.4201127037542732E-001                  5.9843462918682810E-002                  4.3183807014657676E+000                  0.0000000000000000E+000                  1.7506430159273677E+001                  2.4077063304153339E+000                  7.2660012113916999E+000                  1.2335265039979346E+000                  5.2654203822904733E-001                  3.5193695624322081E+000                  5.3084061583681848E-002                  9.1691193515029890E-001                  7.0254788659355631E-005                  7.3023669357511123E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.1256364991488521E-001                  3.5650999062339928E-001                                        0                                        5 
                                     245                                     1426                  5.5698067773413563E+009                  7.6246487033345787E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994465105E-001                  9.8923941027949058E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994465105E-001                  9.8923941027949058E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5275617014429263E-001                  1.4215304604105798E+000                  1.5275617014429230E-001                 -3.8120052961087566E+001                 -1.4954589770191003E+001                  1.5275617014429263E-001                  1.4215304604105798E+000                  5.3904885008038965E-002                 -5.3853437304584062E-001                 -3.8120052961087566E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.3643870436738674E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7666550145632489E+000                  1.5271013616981091E-001                  6.5698199822904632E-002                  4.3066712276573238E+000                  0.0000000000000000E+000                  1.7532965285432883E+001                  2.4483684847669687E+000                  7.2693217897554430E+000                  1.2851898496729495E+000                  5.1350038407483323E-001                  3.7793641296843967E+000                  2.7000764723960659E-002                  9.4305706941091860E-001                  7.3524978719595503E-005                  6.8123027509508745E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.0923376351306624E-001                  3.5983153921115735E-001                                        0                                        5 
                                     250                                     1433                  5.7579455609342051E+009                  7.5493218777507431E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994465105E-001                  9.8918254868793598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994465105E-001                  9.8918254868793598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6199693588399641E-001                  1.4521013724132452E+000                  1.6199693588399680E-001                 -3.7882733763340724E+001                 -9.8999999999999986E+001                  1.6199693588399641E-001                  1.4521013724132452E+000                  5.2709056994256889E-002                 -4.9071401736226089E-001                 -3.7882733763340724E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.0196648274699069E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7665014060032371E+000                  1.6196660252816006E-001                  7.0633650122104014E-002                  4.2968003270589250E+000                  0.0000000000000000E+000                  1.7557341995449715E+001                  2.4802145486317215E+000                  7.2702038424743742E+000                  1.3114265432498708E+000                  5.0727086620243123E-001                  3.9176118978930736E+000                  1.4541731448932083E-002                  9.5554429879623659E-001                  7.4886698914097347E-005                  6.5886087701628876E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.0658299687038753E-001                  3.6247712597437071E-001                                        0                                        5 
                                     255                                     1436                  5.9245918124636803E+009                  7.5073863086191874E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994090105E-001                  9.8914768789763774E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994090105E-001                  9.8914768789763774E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7075169152863715E-001                  1.4816706956491843E+000                  1.7075169152863742E-001                 -3.7698685768558207E+001                 -9.8999999999999986E+001                  1.7075169152863715E-001                  1.4816706956491843E+000                  5.2539603231884620E-002                 -4.5213691164097120E-001                 -3.7698685768558207E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.7681195424760281E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7663749039571335E+000                  1.7072774522522755E-001                  7.5267225562844542E-002                  4.2875331761774440E+000                  0.0000000000000000E+000                  1.7581118663348793E+001                  2.5080713152873590E+000                  7.2703611409543702E+000                  1.3256987279826389E+000                  5.0398573127754909E-001                  3.9946716551892760E+000                  7.9714622716838286E-003                  9.6212905643903845E-001                  7.5531468020429492E-005                  6.4735768782632087E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.0418456066478743E-001                  3.6487187803251003E-001                                        0                                        5 
                                     260                                     1443                  6.0786689256432772E+009                  7.4770178520019952E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994090094E-001                  9.8911252806592054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994090094E-001                  9.8911252806592054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7923643493979025E-001                  1.5109024830907964E+000                  1.7923643493979030E-001                 -3.7542375294041285E+001                 -9.8999999999999986E+001                  1.7923643493979025E-001                  1.5109024830907964E+000                  5.2749607726032016E-002                 -4.1821212175455202E-001                 -3.7542375294041285E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2020859613256774E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7662442988349127E+000                  1.7921440694835777E-001                  7.9771766668850289E-002                  4.2785240939654319E+000                  0.0000000000000000E+000                  1.7604594519523751E+001                  2.5336811416884446E+000                  7.2703131566873518E+000                  1.3335966361716030E+000                  5.0219804385011912E-001                  4.0378935711043269E+000                  4.3960876144668003E-003                  9.6571220301723582E-001                  7.5866424174751240E-005                  6.4118528620575694E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.0192133439573214E-001                  3.6713233663325551E-001                                        0                                        5 
                                     265                                     1445                  6.2232200068540277E+009                  7.4505086141377959E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999994090083E-001                  9.8907009766097342E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994090083E-001                  9.8907009766097342E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8750944884440976E-001                  1.5399600302485639E+000                  1.8750944884440932E-001                 -3.7402909212521038E+001                 -1.4808461734512765E+001                  1.8750944884440976E-001                  1.5399600302485639E+000                  5.3091101963340187E-002                 -3.8729337681384318E-001                 -3.7402909212521038E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5008300430242150E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7660984399203103E+000                  1.8748627237398413E-001                  8.4199417210868474E-002                  4.2696687928813963E+000                  0.0000000000000000E+000                  1.7627833170551323E+001                  2.5578801599401388E+000                  7.2702591672957411E+000                  1.3379823148630940E+000                  5.0121446431904260E-001                  4.0620755023037995E+000                  2.4289286119819333E-003                  9.6768360862629832E-001                  7.6068045739384371E-005                  6.3781502702256613E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  5.9975549190129607E-001                  3.6929605407650745E-001                                        0                                        5 
                                     270                                     1451                  6.3593227081747360E+009                  7.4243497269353833E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993902589E-001                  9.8901486111595860E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993902589E-001                  9.8901486111595860E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9555272530570009E-001                  1.5687463389893481E+000                  1.9555272530569995E-001                 -3.7274375358141867E+001                 -1.5352529778863040E+001                  1.9555272530570009E-001                  1.5687463389893481E+000                  5.3383984918491410E-002                 -3.5857441366171666E-001                 -3.7274375358141867E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7259110730581034E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7659332493154323E+000                  1.9552722141692311E-001                  8.8550272942094235E-002                  4.2609670814189444E+000                  0.0000000000000000E+000                  1.7650794534159360E+001                  2.5810609168768099E+000                  7.2702883209713809E+000                  1.3404179905488001E+000                  5.0067099345022459E-001                  4.0755617320165545E+000                  1.3419868925161249E-003                  9.6877289544735823E-001                  7.6222798824421314E-005                  6.3595962309973891E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  5.9767648228714043E-001                  3.7137340679244923E-001                                        0                                        5 
                                     275                                     1455                  6.4873886215293694E+009                  7.3976955341290225E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993527589E-001                  9.8894198112272247E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993527589E-001                  9.8894198112272247E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0334973910310053E-001                  1.5971648327841148E+000                  2.0334973910310103E-001                 -3.7154895362824796E+001                 -9.8999999999999986E+001                  2.0334973910310053E-001                  1.5971648327841148E+000                  5.3581418108218148E-002                 -3.3174888990422607E-001                 -3.7154895362824796E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9838536020722053E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7657477110544053E+000                  2.0332099671967516E-001                  9.2818237115523450E-002                  4.2524311530720862E+000                  0.0000000000000000E+000                  1.7673436959257607E+001                  2.6034647708808638E+000                  7.2704022269220498E+000                  1.3417682060585854E+000                  5.0037056999517304E-001                  4.0830552131059497E+000                  7.4113998794129098E-004                  9.6937504600841562E-001                  7.6362264103670165E-005                  6.3493530655262340E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  5.9568320509624006E-001                  3.7336538727512691E-001                                        0                                        5 
                                     280                                     1464                  6.6076894489006367E+009                  7.3701323604459326E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993527589E-001                  9.8885612844351056E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993527589E-001                  9.8885612844351056E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1089258542163325E-001                  1.6251467565303463E+000                  2.1089258542163353E-001                 -3.7042448234683846E+001                 -9.8999999999999986E+001                  2.1089258542163325E-001                  1.6251467565303463E+000                  5.3709162120835326E-002                 -3.0670889684542124E-001                 -3.7042448234683846E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2230128591610387E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7655427455483395E+000                  2.1086021152417958E-001                  9.6997775529907793E-002                  4.2440720762433175E+000                  0.0000000000000000E+000                  1.7695717389487019E+001                  2.6252030235036328E+000                  7.2706056998677928E+000                  1.3425156357555215E+000                  5.0020452535866011E-001                  4.0872086650787081E+000                  4.0905071659372001E-004                  9.6970786675241938E-001                  7.6504067672157928E-005                  6.3436903959813544E-003                  5.1703250411792327E-003                  1.4070791467724260E-002                  5.9377647167896686E-001                  3.7527110841285688E-001                                        0                                        5 
                                     285                                     1464                  6.7204775954583721E+009                  7.3418695062021646E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993105704E-001                  9.8875488398397271E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993105704E-001                  9.8875488398397271E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1815267172462230E-001                  1.6525426303670718E+000                  2.1815267172462219E-001                 -3.6936791308960046E+001                 -1.5352529778863040E+001                  2.1815267172462230E-001                  1.6525426303670718E+000                  5.3701437138622778E-002                 -2.8322856226951565E-001                 -3.6936791308960046E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4267040161838616E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7653159015781590E+000                  2.1811586900905205E-001                  1.0107929221270454E-001                  4.2359090428777240E+000                  0.0000000000000000E+000                  1.7717576787766511E+001                  2.6463300668113003E+000                  7.2708736529301712E+000                  1.3429287167314665E+000                  5.0011283585596433E-001                  4.0895057685309117E+000                  2.2567171170968705E-004                  9.6989166103674429E-001                  7.6647787290927411E-005                  6.3405597987922242E-003                  5.1703250411792344E-003                  1.4070791467724263E-002                  5.9195719574084493E-001                  3.7708958961612321E-001                                        0                                        5 
                                     290                                     1469                  6.8260922303796501E+009                  7.3131175022618162E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999993105693E-001                  9.8864061737356623E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993105693E-001                  9.8864061737356623E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2513685562592897E-001                  1.6793331291020754E+000                  2.2513685562592908E-001                 -3.6836523464478191E+001                 -9.8999999999999986E+001                  2.2513685562592897E-001                  1.6793331291020754E+000                  5.3620620840683600E-002                 -2.6128162185316250E-001                 -3.6836523464478191E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.7786603721599246E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7650756100883673E+000                  2.2509588169770303E-001                  1.0504988153661399E-001                  4.2279678642299050E+000                  0.0000000000000000E+000                  1.7739014256555173E+001                  2.6668942171285854E+000                  7.2712064853752683E+000                  1.3431568175655058E+000                  5.0006222847209736E-001                  4.0907746965022413E+000                  1.2445694412909850E-004                  9.6999311661494914E-001                  7.6794341174166172E-005                  6.3388287226508596E-003                  5.1703250411792344E-003                  1.4070791467724263E-002                  5.9022465206248365E-001                  3.7882150813640636E-001                                        0                                        5 
                                     295                                     1474                  6.9248875015622787E+009                  7.2840628191549470E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992871313E-001                  9.8850848433884841E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992871313E-001                  9.8850848433884841E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3182640803938279E-001                  1.7054005866372799E+000                  2.3182640803938301E-001                 -3.6741691424501120E+001                 -9.8999999999999986E+001                  2.3182640803938279E-001                  1.7054005866372799E+000                  5.3404381999431677E-002                 -2.4067050655673716E-001                 -3.6741691424501120E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9273511581912659E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7648195116708809E+000                  2.3178056333955696E-001                  1.0890441919251399E-001                  4.2202587889181045E+000                  0.0000000000000000E+000                  1.7759980543553780E+001                  2.6869001140330058E+000                  7.2715801990771736E+000                  1.3432826647466318E+000                  5.0003431381637620E-001                  4.0914749211387758E+000                  6.8627632732520436E-005                  9.7004908917559940E-001                  7.6936052657415534E-005                  6.3378716783709767E-003                  5.1703250411792344E-003                  1.4070791467724263E-002                  5.8857752086067772E-001                  3.8046813764743515E-001                                        0                                        5 
                                     300                                     1478                  7.0172733191414757E+009                  7.2548901513236048E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992519739E-001                  9.8836305915219613E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992519739E-001                  9.8836305915219613E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3822833902175850E-001                  1.7307260839421563E+000                  2.3822833902175838E-001                 -3.6651690018752078E+001                 -1.5352529778863040E+001                  2.3822833902175850E-001                  1.7307260839421563E+000                  5.3076405460764191E-002                 -2.2131967666552818E-001                 -3.6651690018752078E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1906692356357763E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7645501775217225E+000                  2.3817707455633627E-001                  1.1264134309922115E-001                  4.2127849411046903E+000                  0.0000000000000000E+000                  1.7780479289519437E+001                  2.7063714400230166E+000                  7.2719858865088627E+000                  1.3433520673374764E+000                  5.0001892069060017E-001                  4.0918611144729846E+000                  3.7841381194334682E-005                  9.7007996344537917E-001                  7.7067298228766212E-005                  6.3373425268646129E-003                  5.1703250411792344E-003                  1.4070791467724260E-002                  5.8701317401621633E-001                  3.8203207401059641E-001                                        0                                        5 
